"PID", "Creator", "Object title", "Type", "Format", "Licence/Copyright", "when", "notBefore", "notAfter", "OCM", "Internal keywords", "Image number", "Image 1", "Image 2" 
"o:polos.3516"," M. Cisel, Kidričevo "," Sternthal "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1917","1917"," 720; 743; 133; 700 ","  "," 2 "," polos_3516_v.jpg "," polos_3516_r.jpg " 
"o:polos.3517"," Wilhelm Blanke, Ptuj "," Pettau. Mädchen Volks- und Bürgerschule.  "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1915"," "," 346; 872; 562; 720; 743; 632 ","  "," 2 "," polos_3517_v.jpg "," polos_3517_r.jpg " 
"o:polos.3518"," Österreichische Licht-Druckanstalt, Wien "," Pozdrav iz Mozirja "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1914","1918"," 720; 700; 743; 361 ","  "," 2 "," polos_3518_v.jpg "," polos_3518_r.jpg " 
"o:polos.3519","  "," [Untitled] K. u. k. Reservespital Nr. 3 Marburg "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1917"," "," 720; 700; 743; 346; 632 ","  "," 2 "," polos_3519_v.jpg "," polos_3519_r.jpg " 
"o:polos.352"," August Böheim "," GRUSS AUS Rohitsch-Sauerbrunn. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1908","1916"," 133; 292; 562 ","  "," 2 "," polos_0352_v.jpg "," polos_0352_r.jpg " 
"o:polos.3520"," Franz Erben, Slovenska Bistrica "," Marburg a.D. K.u.k. Truppenspital "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 720; 700; 743; 632; 344 ","  "," 2 "," polos_3520_v.jpg "," polos_3520_r.jpg " 
"o:polos.3521","  "," Requisition "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1915","1916"," 5311; 700; 720; 240; 260; 292 ","  "," 2 "," polos_3521_v.jpg "," polos_3521_r.jpg " 
"o:polos.3522"," Fritz Rasch, Celje "," [Untitled] Caricature of the Italian Emperor Vittorio Emanuele III. on his throne "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1916"," "," 5311; 411; 720; 522; 700 ","  "," 2 "," polos_3522_v.jpg "," polos_3522_r.jpg " 
"o:polos.3523","  "," [Untitled] Group of soldiers posing in front of a tavern "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1915"," "," 265; 720; 700; 411; 186 ","  "," 2 "," polos_3523_v.jpg "," polos_3523_r.jpg " 
"o:polos.3524"," Rosa Pitschl, Slovenska Bistrica "," WINDISCHFEISTRITZ. Stadtbahnhof. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1914","1918"," 496; 498; 720; 632 ","  "," 2 "," polos_3524_v.jpg "," polos_3524_r.jpg " 
"o:polos.3525"," C. Rabitsch, Maribor "," Der große Stiefel. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 204; 720; 5310; 648; 186; 619 ","  "," 2 "," polos_3525_v.jpg "," polos_3525_r.jpg " 
"o:polos.3526","  "," [Untitled] Weihnachten 1916. Reserve-Spital Kuttenberg "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1917"," "," 720; 700; 743; 796; 562; 186 ","  "," 2 "," polos_3526_v.jpg "," polos_3526_r.jpg " 
"o:polos.3527","  "," [Untitled] Strret front with two shops within the provisional hospital Kuttenberg "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1916"," "," 720; 700; 743; 341; 363; 562 ","  "," 2 "," polos_3527_v.jpg "," polos_3527_r.jpg " 
"o:polos.3528","  "," Res.Spital Jungbunzlau. Sternhal bei Pettau. Mai 1918. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1918"," "," 720; 700; 743; 562; 292; 517 ","  "," 2 "," polos_3528_v.jpg "," polos_3528_r.jpg " 
"o:polos.3529","  "," [Untitled] Priest preaching at an open-air altar at the war cemetery at Kuttenberg "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1916"," "," 720; 700; 743; 788; 793; 764; 760; 778 ","  "," 2 "," polos_3529_v.jpg "," polos_3529_r.jpg " 
"o:polos.353"," Sebastian Belé, Rogaška Slatina "," Gruss aus ROHITSCH-SAUERBRUNN. Direktions-Gebäude. Attems-Monument. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1904"," "," 347; 211; 186 ","  "," 2 "," polos_0353_v.jpg "," polos_0353_r.jpg " 
"o:polos.3530","  "," [Untitled] Main entrance of the Reservespital Kuttenberg "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 720; 700; 743; 551; 341; 240; 136 ","  "," 2 "," polos_3530_v.jpg "," polos_3530_r.jpg " 
"o:polos.3531","  "," [Untitled] Open-air altar at the military hospital Kuttenberg "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 720; 700; 743; 778; 788 ","  "," 2 "," polos_3531_v.jpg "," polos_3531_r.jpg " 
"o:polos.3532","  "," [Untitled] Soldier feeting chickens and gooses "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 720; 700; 240; 136; 743 ","  "," 2 "," polos_3532_v.jpg "," polos_3532_r.jpg " 
"o:polos.3533"," Albin Sussitz, Graz "," 1848-1908. Cilli.  "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 720; 361; 632; 186; 619; 554; 205 ","  "," 2 "," polos_3533_v.jpg "," polos_3533_r.jpg " 
"o:polos.3534"," Marie Pristernik, Maribor "," Marburg a.D. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1908","1914"," 205; 5311; 632; 491; 554 ","  "," 2 "," polos_3534_v.jpg "," polos_3534_r.jpg " 
"o:polos.3535"," Albin Sussitz, Graz "," Marburg a. Drau "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 554; 186; 619; 5311; 632; 411; 224 ","  "," 2 "," polos_3535_v.jpg "," polos_3535_r.jpg " 
"o:polos.3536"," S. Frank, Graz "," Ljutomer "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 186; 137; 361; 632; 273; 720 ","  "," 2 "," polos_3536_v.jpg "," polos_3536_r.jpg " 
"o:polos.3537"," Amalie Churfürst, Pragersko "," Pragerhof, Bahnhofstraße. Aus großer Zeit 1914-15 "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 720; 186; 363; 5311; 498; 619 ","  "," 2 "," polos_3537_v.jpg "," polos_3537_r.jpg " 
"o:polos.3538"," Amalie Churfürst, Pragersko "," Pragerhof "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 720; 186; 619; 648; 554; 5311 ","  "," 2 "," polos_3538_v.jpg "," polos_3538_r.jpg " 
"o:polos.3539"," Amalie Churfürst, Pragersko "," Pragerhof. Bahnhof "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1916"," "," 498; 496; 186; 720; 619 ","  "," 2 "," polos_3539_v.jpg "," polos_3539_r.jpg " 
"o:polos.354","  "," Rohitsch, Sauerbrunn…………………Zentralfüllanlage: Verladerampe. Zentralfüllanlage: Lagerräume. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1907"," "," 496; 498; 353 ","  "," 2 "," polos_0354_v.jpg "," polos_0354_r.jpg " 
"o:polos.3540"," Rudolf Gaisser, Maribor "," Alt-Marburg. Das Lendhaus (Klein Venedig) "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 632; 133; 341; 175 ","  "," 2 "," polos_3540_v.jpg "," polos_3540_r.jpg " 
"o:polos.3541"," Rudolf Gaisser, Maribor "," ALT-MARBURG. Die Lend "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 632; 341; 133; 175; 350 ","  "," 2 "," polos_3541_v.jpg "," polos_3541_r.jpg " 
"o:polos.3542"," Rudolf Gaisser, Maribor "," ALT-MARBURG. Haus in der Fabrikshofgasse. Ecke Tegetthoffstrasse "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 632; 175; 341; 363; 240 ","  "," 2 "," polos_3542_v.jpg "," polos_3542_r.jpg " 
"o:polos.3543"," Rudolf Gaisser, Maribor "," ALT-MARBURG. Am Schmiedplatz "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 632; 175; 341 ","  "," 2 "," polos_3543_v.jpg "," polos_3543_r.jpg " 
"o:polos.3544"," Rudolf Gaisser, Maribor "," MARBURG a.D. Durchblick auf den Stadturm am alten Judenfriedhof in der Allerheiligengasse "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1913"," "," 632; 175; 341; 764 ","  "," 2 "," polos_3544_v.jpg "," polos_3544_r.jpg " 
"o:polos.3547"," Anton Schlauer, Graz "," Kaiser Josef II. Partie im Stadtpark zu Marburg a.D. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1908"," "," 186; 211; 554; 345; 367 ","  "," 2 "," polos_3547_v.jpg "," polos_3547_r.jpg " 
"o:polos.3548","  "," MARBURG a.D. Jahn Denkmal im Stadtpark "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1914","1918"," 186; 211; 554; 619; 367 ","  "," 2 "," polos_3548_v.jpg "," polos_3548_r.jpg " 
"o:polos.3549"," Franz Knollmüller, Graz "," MARBURG a. Drau. Erzherzog Johann Denkmal im Stadtpark. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 186; 211; 554; 619; 367; 632 ","  "," 2 "," polos_3549_v.jpg "," polos_3549_r.jpg " 
"o:polos.355"," E. Pufitsch, Rogaška Slatina "," Rohitsch-Sauerbrunn in der Zukunft. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 361; 176; 522; 493; 506 ","  "," 2 "," polos_0355_v.jpg "," polos_0355_r.jpg " 
"o:polos.3550"," Anton Schlauer, Graz "," Tappeiner Denkmal am Domplatz (Gründer der Marburger Sparkasse).  "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1918"," "," 211; 186; 619; 554; 341; 632 ","  "," 2 "," polos_3550_v.jpg "," polos_3550_r.jpg " 
"o:polos.3551"," Johann Gaisser, Maribor "," Tegetthoff-Denkmal Marburg a.d. Drau "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1904"," "," 211; 632; 554; 186; 619; 700 ","  "," 2 "," polos_3551_v.jpg "," polos_3551_r.jpg " 
"o:polos.3552"," Heinrich Krapek, Maribor "," Kaiser Franz Josef I. Monument in der K.u.K. Cadettenschule in Marburg a.d.Drau "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1902"," "," 211; 632; 700; 186; 619; 562 ","  "," 2 "," polos_3552_v.jpg "," polos_3552_r.jpg " 
"o:polos.3553"," Franz Knollmüller, Graz "," Marburg a. Dr. Herrengasse "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 700; 363; 632; 850; 562; 565; 347 ","  "," 2 "," polos_3553_v.jpg "," polos_3553_r.jpg " 
"o:polos.3554"," Anton Schlauer, Graz "," Kärntnerstrasse in Marburg a.d. Drau "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1904"," "," 632; 363; 347 ","  "," 2 "," polos_3554_v.jpg "," polos_3554_r.jpg " 
"o:polos.3555","  "," MARBURG a D. Herrengasse "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1916"," "," 632; 363; 347; 369; 447; 850; 562 ","  "," 2 "," polos_3555_v.jpg "," polos_3555_r.jpg " 
"o:polos.3556"," Heinrich Krapek, Maribor "," Herrengasse in Marburg a.d. Drau "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 632; 363; 347; 565; 369 ","  "," 2 "," polos_3556_v.jpg "," polos_3556_r.jpg " 
"o:polos.3557"," Heinrich Krapek, Maribor "," Herrengasse in Marburg a.d. Drau "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 632; 363; 562; 347; 369; 274; 552 ","  "," 2 "," polos_3557_v.jpg "," polos_3557_r.jpg " 
"o:polos.3558"," Heinrich Krapek, Maribor "," Postgasse in Marburg a.d. Drau "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 632; 363; 347; 369 ","  "," 2 "," polos_3558_v.jpg "," polos_3558_r.jpg " 
"o:polos.3559"," Anton Schlauer, Graz "," Marburg a. D. Schmidplatz "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1919","1920"," 632; 363; 493; 850; 369 ","  "," 2 "," polos_3559_v.jpg "," polos_3559_r.jpg " 
"o:polos.356","  "," PROSIT aus ROHITSCH-SAUERBRUNN. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1909"," "," 361; 273; 562; 529 ","  "," 2 "," polos_0356_v.jpg "," polos_0356_r.jpg " 
"o:polos.3560"," Anton Schlauer, Graz "," Domgasse, Marburg a. D. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1906"," "," 363; 632; 369; 292; 366; 552; 341; 493 ","  "," 2 "," polos_3560_v.jpg "," polos_3560_r.jpg " 
"o:polos.3561"," Franz Knollmüller, Graz "," Marburg a/Drau - Tegetthoffstraße "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1906"," "," 632; 363; 369; 493; 365; 366; 347 ","  "," 2 "," polos_3561_v.jpg "," polos_3561_r.jpg " 
"o:polos.3562"," Johann Gaisser, Maribor "," Marburg a.d. Drau. Tegetthoffstraße "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1906"," "," 632; 363; 493; 369; 562; 565; 347; 366 ","  "," 2 "," polos_3562_v.jpg "," polos_3562_r.jpg " 
"o:polos.3563"," Rudolf Gaisser, Maribor "," Marburg a.d. Drau Burgplatz mit Viktringhofgasse "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1908","1916"," 363; 632; 493; 365; 552; 347; 366; 447 ","  "," 2 "," polos_3563_v.jpg "," polos_3563_r.jpg " 
"o:polos.3564"," Johann Gaisser, Maribor "," Marburg a. d. Drau. Burggasse "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1906"," "," 590; 363; 632; 447; 347; 366 ","  "," 2 "," polos_3564_v.jpg "," polos_3564_r.jpg " 
"o:polos.3565"," Heinrich Krapek, Maribor "," Gasthof zur Traube. Tegetthofstrasse in Marburg a. d. Drau "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1905"," "," 632; 363; 265; 552 ","  "," 2 "," polos_3565_v.jpg "," polos_3565_r.jpg " 
"o:polos.3566"," Franz Knollmüller, Graz "," Marburg a. d. Drau. J. Spatzek's Gasthof zur Traube "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 265; 552 ","  "," 2 "," polos_3566_v.jpg "," polos_3566_r.jpg " 
"o:polos.3567","  "," Marburg "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 552; 274; 265; 562 ","  "," 2 "," polos_3567_v.jpg "," polos_3567_r.jpg " 
"o:polos.3568"," J. Massak, Maribor "," Restaurant Hauptbahnhof. M. Fellinger. Marburg a.D. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1915"," "," 362; 265; 354; 484; 498 ","  "," 2 "," polos_3568_v.jpg "," polos_3568_r.jpg " 
"o:polos.3569"," J. Silberstern, Wien "," Karl Leeb, Hotel Mohr. Marburg a. d. Drau. Haus ersten Ranges. Logis zu mässigen Preisen. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1908"," "," 485; 447; 632; 363 ","  "," 2 "," polos_3569_v.jpg "," polos_3569_r.jpg " 
"o:polos.357","  "," Telegramm Drahtgrüsse aus ROHITSCH-SAUERBRUNN. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1907"," "," 361; 522; 529 ","  "," 2 "," polos_0357_v.jpg "," polos_0357_r.jpg " 
"o:polos.3570"," V. Schubert, Wien "," Gruss aus dem Hotel Meran in Marburg! "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1908"," "," 485; 353; 552; 260 ","  "," 2 "," polos_3570_v.jpg "," polos_3570_r.jpg " 
"o:polos.3571"," Hans Schullerbauer, Graz "," Gruss aus dem Hotel Erzh. Johann, Marburg "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 485; 552; 265; 632; 353 ","  "," 2 "," polos_3571_v.jpg "," polos_3571_r.jpg " 
"o:polos.3573"," Hans Prader, Maribor "," [Untitled] Group of females from a local gymnastics association posing for the camera "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 517 ","  "," 2 "," polos_3573_v.jpg "," polos_3573_r.jpg " 
"o:polos.3574"," F. Kobler "," Marburger Männergesang-Verein. II. Bass. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1900"," "," 533; 575; 562; 632; 5310; 273 ","  "," 2 "," polos_3574_v.jpg "," polos_3574_r.jpg " 
"o:polos.3575"," Verlag des Marburger Männergesang-Vereines "," Marburger Männer-Gesangsverein gegründet 1846. Eintracht, Freundschaft, Fröhlichkeit "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1908"," "," 575; 632; 533; 5311; 5310; 186 ","  "," 2 "," polos_3575_v.jpg "," polos_3575_r.jpg " 
"o:polos.3576"," Josef Mostböck, Maribor "," Kernstocks Geburtshaus "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 186; 619; 554; 341; 5310; 5311 ","  "," 2 "," polos_3576_v.jpg "," polos_3576_r.jpg " 
"o:polos.3577"," Papezik & Weihrauch, Chemnitz "," Gruss aus Marburg a/d. Drau. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1902"," "," 632; 491; 186; 554; 137 ","  "," 2 "," polos_3577_v.jpg "," polos_3577_r.jpg " 
"o:polos.3578","  "," Marpurhig's Drauburg. Fröhlichen Schlaraffengruss aus dem Marpurghaus "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 575; 554; 632; 517 ","  "," 2 "," polos_3578_v.jpg "," polos_3578_r.jpg " 
"o:polos.3579","  "," Gruss aus Marburg   "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1902"," "," 186; 619; 137; 554 ","  "," 2 "," polos_3579_v.jpg "," polos_3579_r.jpg " 
"o:polos.358","  "," ROHITSCH - SAUERBRUNN. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1902"," "," 361; 137; 186; 529 ","  "," 2 "," polos_0358_v.jpg "," polos_0358_r.jpg " 
"o:polos.3580","  "," [Untitled] Marburger Zeitung "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 204; 632 ","  "," 2 "," polos_3580_v.jpg "," polos_3580_r.jpg " 
"o:polos.3581"," C. Rabitsch, Maribor "," K. K. KREISGERICHT MIT GEFANGENHAUS IN MARBURG A/D. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1905"," "," 341; 344; 5311 ","  "," 2 "," polos_3581_v.jpg "," polos_3581_r.jpg " 
"o:polos.3582"," Johann Gaisser, Maribor "," Marburg a. Drau. Hauptbahnhof "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1907"," "," 363; 493; 498; 632; 344 ","  "," 2 "," polos_3582_v.jpg "," polos_3582_r.jpg " 
"o:polos.3585"," Heinrich Krapek, Maribor "," Städtischer Schlachthof in Marburg a. d. Drau. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1903"," "," 632; 341; 348; 133 ","  "," 2 "," polos_3585_v.jpg "," polos_3585_r.jpg " 
"o:polos.3586"," Franz Erben, Slovenska Bistrica "," MARBURG a. D. Haushaltungs Schule "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 632; 346; 562; 874 ","  "," 2 "," polos_3586_v.jpg "," polos_3586_r.jpg " 
"o:polos.3587","  "," Gruss aus Marburg a. D. Deutsches Töchterheim. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 632; 346; 562; 874; 186; 619 ","  "," 2 "," polos_3587_v.jpg "," polos_3587_r.jpg " 
"o:polos.3588"," Heinrich Krapek, Maribor "," K. k. Staats-Gymnasium in Marburg a. d. Drau. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 632; 346; 874; 240 ","  "," 2 "," polos_3588_v.jpg "," polos_3588_r.jpg " 
"o:polos.3589"," Gebrüder Mühlstein, Offenbach a. M. "," Marburg a. Drau. K. K. Ober-Realschule. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1900"," "," 632; 874; 367 ","  "," 2 "," polos_3589_v.jpg "," polos_3589_r.jpg " 
"o:polos.359"," Deutsche Vereins-Druckerei, Graz "," Steiermärkische Landes=kuranstalt Rohitsch=Sauerbrunn. Erbauung des Tempelbrunnens. Landeshauptmann Ferdinand Graf Attems übernimmt im Beisein seiner Gemahlin und des Apothekers Süß den im Jahre 1825 erbauten Tempelbrunnen mit Wandelbahn. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1916"," "," 186; 369; 5311 ","  "," 2 "," polos_0359_v.jpg "," polos_0359_r.jpg " 
"o:polos.3590"," Anton Schlauer, Graz "," Neue Mädchenschule am Tappeinerplatz in MARBURG a. D. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1905"," "," 632; 341; 874; 562 ","  "," 2 "," polos_3590_v.jpg "," polos_3590_r.jpg " 
"o:polos.3591"," Franz Knollmüller, Graz "," Marburg a. D. Steiermärk. Landes-Obst- u. Weinbauschule. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 632; 240; 874 ","  "," 2 "," polos_3591_v.jpg "," polos_3591_r.jpg " 
"o:polos.3592"," Franz Erben, Slovenska Bistrica "," MARBURG. a. D. Lehrerbildungsanstalt "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1912"," "," 632; 874 ","  "," 2 "," polos_3592_v.jpg "," polos_3592_r.jpg " 
"o:polos.3593"," Franz Knollmüller, Graz "," Marburg a. D. Landes-LehrerInnen-Bildungsanstalt "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 632; 874; 562; 872 ","  "," 2 "," polos_3593_v.jpg "," polos_3593_r.jpg " 
"o:polos.3594"," Anton Platzer, Maribor "," Gruss aus Marburg a. D. Lehr- und Erziehungsanstalt des Schulschwestern-Conventes. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 632; 346; 874; 872 ","  "," 2 "," polos_3594_v.jpg "," polos_3594_r.jpg " 
"o:polos.3595"," Louis Glaser, Leipzig "," Marburg a. D. Drau. Dom u. Franz-Josef Platz. Maribor ob Dr. Stolni in Franc Jožefov trg.  "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 632; 346; 341; 344 ","  "," 2 "," polos_3595_v.jpg "," polos_3595_r.jpg " 
"o:polos.3596","  "," Pozdrav iz Maribora. NARODNI DOM "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 632; 186; 619; 552; 341 ","  "," 2 "," polos_3596_v.jpg "," polos_3596_r.jpg " 
"o:polos.3598"," Heinrich Krapek, Maribor "," Grand Hotel Erzherzog Johann Marburg "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 485; 552; 447; 363; 365 ","  "," 2 "," polos_3598_v.jpg "," polos_3598_r.jpg " 
"o:polos.3599"," Thomas Meyer, Maribor "," [Untitled] Zum Sacher. Ananas - Bowle - Champagner "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1913"," "," 632; 273; 367; 292; 562; 565 ","  "," 2 "," polos_3599_v.jpg "," polos_3599_r.jpg " 
"o:polos.36","  "," Gruss aus Tüffer. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1900"," "," 361; 133; 491 ","  "," 2 "," polos_0036_v.jpg "," polos_0036_r.jpg " 
"o:polos.360"," Deutsche Vereins-Druckerei, Graz "," Steiermärkische Landes=kuranstalt Rohitsch=Sauerbrunn. Entdeckung der heilbringenden Rohitscherquelle durch Nikolaus Graf Zrinyi im Jahre 1645. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 186; 565 ","  "," 2 "," polos_0360_v.jpg "," polos_0360_r.jpg " 
"o:polos.3600"," J. Massak, Maribor "," [Untitled] Celebratory parade by the German gymnastics association Turnverein "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  "," "," "," 575; 541; 186; 292; 619; 632; 526; 517 ","  "," 2 "," polos_3600_v.jpg "," polos_3600_r.jpg " 
"o:polos.3601"," Ferdinand Weitzinger, Maribor "," Historisches Andenken von Marburg. Der Domplatz im Jahre 1875. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1900"," "," 346; 632; 240; 175 ","  "," 2 "," polos_3601_v.jpg "," polos_3601_r.jpg " 
"o:polos.3602","  "," Gruss aus Marburg a. Drau. Drau im vergangenen Jahrhundert am 6. Januar 1830 und 28. Dezember 1899 vollständig zugefroren "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1902"," "," 133; 132; 850; 491 ","  "," 2 "," polos_3602_v.jpg "," polos_3602_r.jpg " 
"o:polos.3603","  "," Gruss aus der Magdalener Vorstadt in Marburg. Totalansicht. "," Postcard ","9x14"," Creative Commons BY-NC-SA 4.0 ","  ","1899"," "," 491; 133; 344; 575 ","  "," 2 "," polos_3603_v.jpg "," polos_3603_r.jpg " 
